<xid>	<yid>	<x in nm>	<y in nm>	<Rg>	<Spring Const k>	<log10(k)>
92	20	14720.0	3200.0	795.2881154112742	0.0012574059395856322	-2.900524492512018
92	27	14720.0	4320.0			
92	28	14720.0	4480.0	433.28852980542126	0.002307930931033587	-2.6367771923619845
92	29	14720.0	4640.0	1086.99214952759	0.0009199698456282346	-3.0362264075369296
92	30	14720.0	4800.0	962.3609739962333	0.0010391111308758391	-2.9833380030249113
92	31	14720.0	4960.0	194.12693967249564	0.005151268554931443	-2.2880858081305777
92	32	14720.0	5120.0	561.3750026924226	0.0017813404501516431	-2.7492530701537
92	33	14720.0	5280.0			
92	34	14720.0	5440.0	620.1801055140478	0.0016124348251563656	-2.7925178305823004
92	35	14720.0	5600.0	1202.9898262723675	0.0008312622252996437	-3.080261954511537
92	36	14720.0	5760.0	335.1936837166966	0.0029833497723220615	-2.525295826328078
92	37	14720.0	5920.0	328.09484709770646	0.003047899132966878	-2.5159994096161444
92	38	14720.0	6080.0	69.3275042912998	0.01442428961236232	-1.8409055663890823
92	39	14720.0	6240.0	135.52803175095622	0.007378547353492017	-2.1320291311932427
92	40	14720.0	6400.0			
92	41	14720.0	6560.0	331.3969560883682	0.003017529224780648	-2.520348515066733
92	42	14720.0	6720.0	739.0836950804378	0.001353026736560824	-2.8686936214170813
92	43	14720.0	6880.0	184.92716893001312	0.005407534251381183	-2.267000721054153
92	44	14720.0	7040.0	186.53133463118095	0.005361029566304502	-2.270751797615677
92	45	14720.0	7200.0	434.27416506287335	0.0023026928158510697	-2.63776399398492
92	46	14720.0	7360.0	582.7709828321183	0.0017159399308803178	-2.7654979193683302
92	47	14720.0	7520.0	1357.352986912199	0.0007367280358478229	-3.1326928029531387
92	48	14720.0	7680.0			
92	49	14720.0	7840.0	119.12681382378607	0.008394415731450796	-2.0760095262605645
92	50	14720.0	8000.0	1136.590706906415	0.0008798241917020516	-3.0556041008062276
92	51	14720.0	8160.0	85.02586130059089	0.011761127552295086	-1.9295510399719964
92	57	14720.0	9120.0	643.5850805142405	0.0015537961184572133	-2.8086059677988993
92	58	14720.0	9280.0	637.2901496527371	0.0015691439771113762	-2.804337205809974
92	59	14720.0	9440.0	389.87596838598495	0.002564918284499085	-2.590926466480602
92	60	14720.0	9600.0	273.4700118864113	0.003656708072310907	-2.4369097095129537
92	61	14720.0	9760.0	530.104064242929	0.0018864220583333113	-2.7243611339217875
92	62	14720.0	9920.0			
92	63	14720.0	10080.0	871.1106124714117	0.0011479598407863711	-2.940073304647054
92	64	14720.0	10240.0	587.500390631141	0.0017021265278236123	-2.7690081597078464
92	66	14720.0	10560.0	750.107635371474	0.001333142009019509	-2.8751235861835673
92	67	14720.0	10720.0			
92	78	14720.0	12480.0	202.3211264981902	0.004942637564885964	-2.3060412344392835
92	79	14720.0	12640.0	718.1896351582077	0.0013923899079659	-2.856239133140266
92	93	14720.0	14880.0			
92	96	14720.0	15360.0	1165.9782007338144	0.0008576489675112663	-3.0666904308779572
92	118	14720.0	18880.0	424.81475483630663	0.0023539672024464613	-2.628199592425358
92	119	14720.0	19040.0	892.9794294137648	0.0011198466247497923	-2.950841454638839
92	149	14720.0	23840.0	341.9446705570542	0.002924449731504582	-2.5339558393435047
92	151	14720.0	24160.0	1138.4420444964383	0.000878393419176929	-3.0563109265664012
92	152	14720.0	24320.0	362.21886590132044	0.0027607617773073995	-2.558971066473521
92	153	14720.0	24480.0	929.0834104166677	0.001076329626369637	-2.9680547054442012
92	154	14720.0	24640.0	1249.1639771802515	0.0008005354126984261	-3.0966194517529964
92	155	14720.0	24800.0	1994.984384176503	0.0005012570564118896	-3.2999395005778958
92	156	14720.0	24960.0	1539.576276742077	0.0006495293640897849	-3.1874012104510108
92	157	14720.0	25120.0	1850.2799884596068	0.0005404587447505818	-3.267237451777253
92	159	14720.0	25440.0			
92	160	14720.0	25600.0	690.0327565567254	0.0014492065637434607	-2.8388697076273504
92	161	14720.0	25760.0			
92	165	14720.0	26400.0			
92	166	14720.0	26560.0	1387.942342421038	0.0007204910243286216	-3.142371425132895
92	167	14720.0	26720.0	950.0522413396411	0.0010525736969894718	-2.9777474868696228
92	168	14720.0	26880.0	334.50703490410285	0.0029894737498919327	-2.5244052556999725
92	169	14720.0	27040.0			
92	170	14720.0	27200.0	1189.5769599119724	0.0008406349767181092	-3.075392544047864
92	171	14720.0	27360.0	359.36103202377956	0.0027827168526548206	-2.5555309818030607
92	172	14720.0	27520.0	875.8401751346419	0.0011417608239383072	-2.942424862572376
92	173	14720.0	27680.0	1371.1214091919962	0.0007293300165076566	-3.1370759121254963
92	174	14720.0	27840.0	15.969533286987147	0.06261923764640354	-1.2032922239751813
92	180	14720.0	28800.0	368.1990607031338	0.002715922191898978	-2.5660826762593425
92	181	14720.0	28960.0	941.3309263972457	0.0010623256624822668	-2.973742327192259
92	182	14720.0	29120.0	978.4279144752276	0.0010220477004035014	-2.9905288345940706
92	183	14720.0	29280.0	534.906728382396	0.0018694848034985206	-2.7282780607496977
92	184	14720.0	29440.0	1698.8204628059013	0.0005886437218611811	-3.2301474835584374
92	185	14720.0	29600.0	1110.9922265337825	0.0009000963068120913	-3.0457110202502338
92	186	14720.0	29760.0			
92	192	14720.0	30720.0	595.712083274225	0.0016786632805963556	-2.775036409308342
92	197	14720.0	31520.0	2385.357518769686	0.0004192243687293373	-3.3775534805637255
92	198	14720.0	31680.0	1474.1549151010797	0.0006783547575333574	-3.168543124797363
92	201	14720.0	32160.0			
92	204	14720.0	32640.0	26.974250500409973	0.03707239242791199	-1.430949386327765
92	205	14720.0	32800.0	549.2375135152321	0.0018207059339406663	-2.7397601923598227
92	206	14720.0	32960.0	673.1598034901684	0.00148553136241238	-2.8281181749751894
92	207	14720.0	33120.0	1027.3208020836735	0.0009734057735146998	-3.0117060821749666
92	208	14720.0	33280.0	912.7520670957456	0.0010955877680801816	-2.960352825162997
92	209	14720.0	33440.0			
92	210	14720.0	33600.0	104.38490635735214	0.009579929080710117	-2.0186377059496667
93	6	14880.0	960.0			
93	7	14880.0	1120.0	969.1098315646065	0.0010318747859419835	-2.9863729994856567
93	8	14880.0	1280.0	713.1300304284919	0.0014022688112000266	-2.853168725292008
93	9	14880.0	1440.0	21.565506483130626	0.0463703461257559	-1.3337596623542536
93	20	14880.0	3200.0	537.9099356458852	0.0018590472748923458	-2.7307095661378242
93	21	14880.0	3360.0	563.6809912320496	0.0017740530824257152	-2.751033389543935
93	22	14880.0	3520.0			
93	26	14880.0	4160.0			
93	27	14880.0	4320.0			
93	28	14880.0	4480.0	53.40227376048009	0.01872579442001291	-1.727559748800221
93	29	14880.0	4640.0	617.6315551751412	0.0016190882600168168	-2.7907294762660775
93	30	14880.0	4800.0	819.4681715684219	0.0012203036489947486	-2.913532090083892
93	31	14880.0	4960.0	591.2629702127956	0.0016912948220655522	-2.771780680731175
93	32	14880.0	5120.0			
93	33	14880.0	5280.0	478.73547645282235	0.0020888362137050573	-2.6800956118496355
93	34	14880.0	5440.0	884.138485416888	0.0011310445326090303	-2.946520295264094
93	35	14880.0	5600.0	68.12508043362632	0.01467888175154951	-1.8333070280459385
93	36	14880.0	5760.0	286.9559967993306	0.003484854859817771	-2.4578153050531637
93	37	14880.0	5920.0			
93	38	14880.0	6080.0	265.911364234129	0.0037606516099083394	-2.4247368981390487
93	39	14880.0	6240.0	548.8163071363483	0.0018221032921158433	-2.7394270072069213
93	40	14880.0	6400.0	51.09723888648503	0.019570529089087338	-1.7083974330356635
93	41	14880.0	6560.0			
93	42	14880.0	6720.0	909.47350989108	0.0010995372477860972	-2.9587900539485155
93	43	14880.0	6880.0	158.3355035550023	0.006315702906471775	-2.1995783075925894
93	44	14880.0	7040.0	950.350796743165	0.0010522430279713364	-2.9778839431504864
93	45	14880.0	7200.0	544.3913000135051	0.0018369139991311256	-2.735911176071491
93	46	14880.0	7360.0	1037.214521342193	0.0009641207092877604	-3.015868588404523
93	47	14880.0	7520.0	158.14024812341333	0.006323500891560482	-2.1990424158738056
93	48	14880.0	7680.0	1289.570839732901	0.0007754517775906924	-3.110445204139773
93	49	14880.0	7840.0	326.1678011155954	0.003065906556624194	-2.5134410858028797
93	50	14880.0	8000.0			
93	56	14880.0	8960.0			
93	57	14880.0	9120.0	465.0842693288548	0.002150147975211162	-2.6675316505001003
93	58	14880.0	9280.0	1671.5867877967532	0.0005982339698425452	-3.2231289298264336
93	59	14880.0	9440.0	647.2461126497064	0.001545007347987281	-2.8110694507486995
93	60	14880.0	9600.0	863.941213914895	0.0011574861621296698	-2.9364841923157536
93	61	14880.0	9760.0			
93	62	14880.0	9920.0	511.8388779531099	0.001953739825312002	-2.7091332706860562
93	63	14880.0	10080.0	782.0740261718296	0.0012786513380260117	-2.8932478625692806
93	64	14880.0	10240.0	330.96161876423406	0.003021498395293886	-2.5197776320675835
93	65	14880.0	10400.0	496.7985386848958	0.0020128883684866665	-2.6961803097087422
93	66	14880.0	10560.0	444.4559291937532	0.002249941859959003	-2.6478287042109563
93	67	14880.0	10720.0	273.3129326254263	0.0036588096669779393	-2.436660182131646
93	68	14880.0	10880.0			
93	83	14880.0	13280.0			
93	119	14880.0	19040.0	2164.5527806946748	0.00046198919653004153	-3.335368180163024
93	122	14880.0	19520.0	1905.3045736831866	0.0005248504694799938	-3.279964409983791
93	140	14880.0	22400.0	325.02928213514855	0.0030766458745836805	-2.511922488661493
93	147	14880.0	23520.0			
93	148	14880.0	23680.0			
93	149	14880.0	23840.0			
93	150	14880.0	24000.0			
93	151	14880.0	24160.0	422.97828085742094	0.002364187584225119	-2.6263180677392497
93	152	14880.0	24320.0	11.366280913233739	0.08797952537278064	-1.0556183852613874
93	153	14880.0	24480.0	294.5267792782134	0.0033952770014688155	-2.4691247883048506
93	154	14880.0	24640.0	543.9244825924385	0.0018384905110978393	-2.735538607290078
93	155	14880.0	24800.0	415.4099941575795	0.002407260330912176	-2.618476940815536
93	156	14880.0	24960.0			
93	157	14880.0	25120.0	1560.8994219454355	0.0006406562690334298	-3.1933749197815944
93	158	14880.0	25280.0	647.4379175636823	0.001544549636145831	-2.8111981305105673
93	159	14880.0	25440.0	489.7650434406837	0.0020417953739099628	-2.689987784499219
93	160	14880.0	25600.0	691.0737915997923	0.0014470234758650923	-2.839524423023351
93	161	14880.0	25760.0			
93	165	14880.0	26400.0			
93	166	14880.0	26560.0	758.5427018401824	0.001318317343999297	-2.8799800342348814
93	167	14880.0	26720.0	325.26334334124357	0.0030744319040921556	-2.512235121745867
93	168	14880.0	26880.0			
93	169	14880.0	27040.0	562.5768637184209	0.0017775348836608336	-2.7501818675980543
93	170	14880.0	27200.0	986.0723926972914	0.0010141243253597347	-2.9939087999258542
93	171	14880.0	27360.0	473.09380501594535	0.002113745708351213	-2.674947261164174
93	172	14880.0	27520.0	706.5444276787034	0.0014153391645666529	-2.8491394755816963
93	173	14880.0	27680.0	950.8499346993539	0.0010516906648536362	-2.9781119810020154
93	174	14880.0	27840.0	702.7328598262341	0.0014230158530615343	-2.8467902616453045
93	178	14880.0	28480.0			
93	181	14880.0	28960.0	1106.4364756510467	0.0009038024522931444	-3.043926484629141
93	182	14880.0	29120.0	470.604241177483	0.0021249277258911514	-2.6726558368044686
93	183	14880.0	29280.0	257.6729709659085	0.0038808882291821957	-2.4110688648993586
93	184	14880.0	29440.0	1140.83939269305	0.0008765475722567868	-3.057224508768177
93	185	14880.0	29600.0	838.7305877374719	0.0011922779669900467	-2.9236224816288408
93	186	14880.0	29760.0	10.417866800006179	0.09598894084529924	-1.017778800361785
93	192	14880.0	30720.0	1283.5295504788965	0.0007791016573221014	-3.108405871809323
93	197	14880.0	31520.0			
93	198	14880.0	31680.0	1067.7866053772107	0.0009365167112643597	-3.0284844686409658
93	200	14880.0	32000.0			
93	201	14880.0	32160.0	862.1262455373253	0.0011599229291259358	-2.9355708664345466
93	202	14880.0	32320.0	964.640507359862	0.0010366556166471943	-2.984365494941756
93	203	14880.0	32480.0	248.65600178021734	0.004021620201566187	-2.395598946208794
93	204	14880.0	32640.0	1124.822290784016	0.0008890293232924702	-3.0510839142445363
93	205	14880.0	32800.0	1035.4021017452565	0.0009658083543721002	-3.015109042213773
93	206	14880.0	32960.0	562.9799139735953	0.0017762623055978186	-2.7504929003468286
93	207	14880.0	33120.0	75.23453483990764	0.013291768230213831	-1.876417240160162
93	208	14880.0	33280.0			
93	209	14880.0	33440.0			
93	210	14880.0	33600.0	394.6633327012126	0.002533805188223729	-2.596226778928433
93	211	14880.0	33760.0			
94	6	15040.0	960.0			
94	7	15040.0	1120.0	724.6867012949023	0.0013799066523687488	-2.860150291665686
94	8	15040.0	1280.0	200.036515379564	0.004999087282152093	-2.301109280565652
94	9	15040.0	1440.0	863.182906072479	0.0011585030159483173	-2.9361028312671804
94	20	15040.0	3200.0	1040.3705766010758	0.0009611959646792706	-3.0171880611319786
94	21	15040.0	3360.0	1288.8933707522208	0.0007758593710637075	-3.1102169899605387
94	22	15040.0	3520.0	582.6979193016521	0.00171615508975641	-2.7654434673137223
94	25	15040.0	4000.0			
94	26	15040.0	4160.0	963.402564834915	0.0010379876870800695	-2.9838077981878484
94	27	15040.0	4320.0	1177.490820781269	0.0008492635206586976	-3.0709575302386565
94	28	15040.0	4480.0	641.5342271825084	0.0015587632859306703	-2.8072198318410435
94	29	15040.0	4640.0	519.0730907854529	0.0019265109630068019	-2.7152285152469773
94	30	15040.0	4800.0			
94	31	15040.0	4960.0	910.4992518835508	0.001098298541082048	-2.959279593290764
94	32	15040.0	5120.0			
94	33	15040.0	5280.0			
94	34	15040.0	5440.0	105.89578188952638	0.009443246767309671	-2.0248786613484007
94	35	15040.0	5600.0	421.41565246122764	0.002372954099259531	-2.624710662385737
94	36	15040.0	5760.0	1598.0565489164953	0.000625760083820572	-3.203592143218189
94	37	15040.0	5920.0	895.9448364948391	0.0011161401453154759	-2.952281270886005
94	38	15040.0	6080.0	112.67525935541916	0.008875062775277337	-2.0518285664013045
94	40	15040.0	6400.0	147.38363601318486	0.0067850137712068695	-2.1684492665373196
94	41	15040.0	6560.0	497.19471784300515	0.002011284440708321	-2.696526506084207
94	42	15040.0	6720.0	997.4777637164998	0.001002528614045593	-2.998903222952408
94	43	15040.0	6880.0	781.5626841338177	0.00127948790327454	-2.8929638157290825
94	44	15040.0	7040.0	119.5779870393956	0.00836274321686436	-2.077651238287669
94	45	15040.0	7200.0	48.754983562986425	0.02051072376443534	-1.6880190143583742
94	46	15040.0	7360.0	500.6942353839703	0.001997226908820159	-2.6995725912883763
94	47	15040.0	7520.0	373.3168932161339	0.002678689387412866	-2.5720776429253633
94	48	15040.0	7680.0	630.0103848592003	0.0015872754228067017	-2.799347708262906
94	49	15040.0	7840.0	414.1533149096219	0.0024145647614053837	-2.617161141829667
94	50	15040.0	8000.0			
94	55	15040.0	8800.0	1440.24192132061	0.0006943277967378313	-3.1584354478383525
94	56	15040.0	8960.0	580.5704536598582	0.0017224438372571318	-2.7638549299817106
94	57	15040.0	9120.0	1257.6235175442364	0.000795150524818987	-3.0995506500727124
94	58	15040.0	9280.0	122.40107141928421	0.008169863126234455	-2.087785219357307
94	59	15040.0	9440.0	419.9645289409907	0.0023811534810372287	-2.623212610550899
94	60	15040.0	9600.0			
94	61	15040.0	9760.0	1116.219106620189	0.0008958814573851097	-3.0477494521787576
94	62	15040.0	9920.0	689.5402500484154	0.001450241664543565	-2.8385596220183635
94	63	15040.0	10080.0	1043.573584215977	0.0009582457961038625	-3.018523077351878
94	64	15040.0	10240.0	243.14373151553167	0.004112793670504812	-2.3858630775097613
94	65	15040.0	10400.0			
94	66	15040.0	10560.0			
94	67	15040.0	10720.0	3452.6479545977454	0.00028963277262842343	-3.5381522982538813
94	68	15040.0	10880.0	2838.732892523308	0.00035226984639302034	-3.453124529982485
94	119	15040.0	19040.0	489.12818916137064	0.0020444538306298374	-2.6894226925584577
94	139	15040.0	22240.0	2226.716162264127	0.0004490918137420798	-3.347664861390292
94	140	15040.0	22400.0	1106.065591049091	0.0009041055142593407	-3.0437808819289356
94	145	15040.0	23200.0			
94	146	15040.0	23360.0	524.461423026028	0.0019067179321411633	-2.719713548996546
94	147	15040.0	23520.0	1126.5613139808445	0.0008876569677919932	-3.0517548335200337
94	148	15040.0	23680.0	557.0917800385195	0.0017950363581578177	-2.745926750435301
94	149	15040.0	23840.0	721.1912953350078	0.001386594661455918	-2.8580504762162167
94	150	15040.0	24000.0			
94	151	15040.0	24160.0	245.95669123071767	0.0040657564345828595	-2.3908586420002464
94	152	15040.0	24320.0	803.5626285718893	0.0012444580726423576	-2.905019730736224
94	153	15040.0	24480.0	669.1831866934714	0.0014943591230095622	-2.825545020727329
94	154	15040.0	24640.0	762.1416551549784	0.0013120920412054557	-2.8820356988128104
94	155	15040.0	24800.0	199.26664180422765	0.005018401429088488	-2.299434601796811
94	157	15040.0	25120.0	241.60943780022785	0.004138911166321405	-2.383113894785623
94	158	15040.0	25280.0	1087.6927761197703	0.0009193772561103099	-3.036506244188021
94	159	15040.0	25440.0	776.269004956979	0.0012882132271343492	-2.8900122459020703
94	160	15040.0	25600.0	410.8154543576311	0.0024341830118432216	-2.61364677284149
94	162	15040.0	25920.0			
94	166	15040.0	26560.0	78.49061420174172	0.012740376797533199	-1.8948177275211087
94	167	15040.0	26720.0	1339.4398599038518	0.0007465807386617436	-3.1269232188040688
94	168	15040.0	26880.0			
94	169	15040.0	27040.0	895.3679791781411	0.0011168592391676778	-2.952001558759842
94	170	15040.0	27200.0	330.17993954643595	0.003028651593351454	-2.518750683678622
94	171	15040.0	27360.0	454.6004688184089	0.002199733763141921	-2.6576298792665214
94	172	15040.0	27520.0	414.3866717024274	0.002413205028751754	-2.617405778351132
94	173	15040.0	27680.0	483.543350547413	0.0020680669041729417	-2.6844354154605314
94	174	15040.0	27840.0	432.9140953253246	0.00230992709823533	-2.6364017263129305
94	179	15040.0	28640.0			
94	180	15040.0	28800.0	416.73758596580353	0.002399591574353597	-2.6198626716629723
94	181	15040.0	28960.0	299.390729144234	0.0033401167860419674	-2.476238347964818
94	182	15040.0	29120.0	658.2911553978777	0.001519084666108859	-2.8184180200811406
94	183	15040.0	29280.0	712.3508170250624	0.0014038026995971248	-2.852693926748562
94	184	15040.0	29440.0	472.3231065281806	0.002117194746940326	-2.6742391922254796
94	185	15040.0	29600.0	859.087969514387	0.0011640251470000978	-2.9340376373103485
